Titre,Titre2,Nom,Nom2,Avis,Note Générale,Équilibre vie professionnelle / personnelle,Salaire/Avantages sociaux,Sécurité de l'emploi/Évolution de carrière,Management,Culture d'entreprise
Data Scientist Intern,Data Scientist Intern - Paris (75) - Indeed.fr,Airbnb,Airbnb,162,"4,1","3,8","3,7","3,4","3,6","3,9"
STAGE DATA SCIENTIST (H/F),STAGE DATA SCIENTIST (H/F) - Paris (75) - Indeed.fr,Santiane,Santiane.fr,28,"3,3","3,1","3,4","3,2","3,2","3,2"
Data Scientist - Natural Language Processing - Intern (M/F),Data Scientist - Natural Language Processing - Intern (M/F) - Paris (75) - Indeed.fr,Dailymotion,Dailymotion,10,"3,9","4,0","3,4","3,1","3,3","4,5"
Data scientist Junior Computer vision - Secteur chimie F/H,Data scientist Junior Computer vision - Secteur chimie F/H - Paris (75) - Indeed.fr,MP DATA,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
STAGE DATA SCIENTIST (H/F),STAGE DATA SCIENTIST (H/F) - Paris (75) - Indeed.fr,Natixis,Natixis,357,"3,9","3,9","3,8","3,4","3,6","3,7"
STAGE - Data scientist / Dataviz - H/F,STAGE - Data scientist / Dataviz - H/F - Suresnes (92) - Indeed.fr,AXA,AXA,1,"3,9","3,8","3,6","3,4","3,5","3,7"
Data Scientist H/F,Data Scientist H/F - Issy-les-Moulineaux (92) - Indeed.fr,Saur,GROUPE SAUR,57,"3,6","3,6","3,4","3,1","3,1","3,3"
Data Scientist Intern,Data Scientist Intern - Paris (75) - Indeed.fr,Dathena,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Engineer,Data Engineer - Paris (75) - Indeed.fr,L'AgenceRP,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist Intern,Data Scientist Intern - 75002 Paris 2e - Indeed.fr,Cardiologs,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist (H/F),Data Scientist (H/F) - Paris (75) - Indeed.fr,Vekia,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Docteur Data Scientist Kaizen Data La Défense (92),Docteur Data Scientist Kaizen Data La Défense (92) - Courbevoie (92) - Indeed.fr,Kaizendata,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist,Data Scientist - Levallois-Perret (92) - Indeed.fr,Digitalent,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist,Data Scientist - Nanterre (92) - Indeed.fr,OBJECTWARE MANAGEMENT GROUP,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data analyste informatique (H/F),Data analyste informatique (H/F) - Paris (75) - Indeed.fr,Gentis Recruitment SAS,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DATA SCIENTIST F/H,DATA SCIENTIST F/H - Champs-sur-Marne (77) - Indeed.fr,CSTB MARNE LA VALLÉE,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Junior,Développeur Junior - Levallois-Perret (92) - Indeed.fr,Digitalent,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data scientist junior secteur défense F/H,Data scientist junior secteur défense F/H - Paris 15e (75) - Indeed.fr,MP DATA,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ST - BAC+5 - Data Scientist - after sales automobile H/F,ST - BAC+5 - Data Scientist - after sales automobile H/F - Boulogne-Billancourt (92) - Indeed.fr,Renault,Renault,3,"4,0","3,9","3,7","3,5","3,6","3,8"
Data Scientist,Data Scientist - Paris (75) - Indeed.fr,AID intelligence to Data,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist,Data Scientist - 92000 Nanterre - Indeed.fr,VISIAN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist H/F,Data Scientist H/F - Paris (75) - Indeed.fr,ADROMA CONSEIL,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist (stage),Data Scientist (stage) - Paris (75) - Indeed.fr,Kayrros,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Junior Data Scientist,Junior Data Scientist - Paris (75) - Indeed.fr,Dathena,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Stagiaire data scientist,Stagiaire data scientist - Paris (75) - Indeed.fr,Shapr,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist (H/F),Data Scientist (H/F) - Paris (75) - Indeed.fr,MFG Labs,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DATA SCIENTIST,DATA SCIENTIST - Paris (75) - Indeed.fr,Linkfluence,Linkfluence,2,"4,0",,,,,
Développeur Golang (H/F),Développeur Golang (H/F) - Paris (75) - Indeed.fr,OVALO,OVALO,3,"4,7","5,0","4,7","3,0","3,7","4,0"
Stage Data Scientist eTrading Forex (H/F),Stage Data Scientist eTrading Forex (H/F) - Paris (75) - Indeed.fr,Natixis,Natixis,357,"3,9","3,9","3,8","3,4","3,6","3,7"
Data analyste informatique (H/F),Data analyste informatique (H/F) - Paris (75) - Indeed.fr,Gentis Recruitment SAS,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Stage Data scientist (H/F),Stage Data scientist (H/F) - Paris (75) - Indeed.fr,Natixis,Natixis,357,"3,9","3,9","3,8","3,4","3,6","3,7"
Data scientist H/F,Data scientist H/F - Nanterre (92) - Indeed.fr,HAYS INSURANCE,Hays,664,"3,6","3,4","3,3","2,9","3,3","3,4"
Big Data,Big Data - Sèvres (92) - Indeed.fr,Universe Technology Recruitment Limited,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Stage Data scientist (H/F),Stage Data scientist (H/F) - Paris (75) - Indeed.fr,Natixis,Natixis,357,"3,9","3,9","3,8","3,4","3,6","3,7"
Stage de Fin d'Etudes - Data Scientist - Retail/Tech,Stage de Fin d'Etudes - Data Scientist - Retail/Tech - Paris (75) - Indeed.fr,L'AgenceRP,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Stage Data Scientist eTrading Forex (H/F),Stage Data Scientist eTrading Forex (H/F) - Paris (75) - Indeed.fr,Natixis,Natixis,357,"3,9","3,9","3,8","3,4","3,6","3,7"
Offre de stage Data Scientist,Offre de stage Data Scientist - 75016 Paris 16e - Indeed.fr,Mieuxplacer.com,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"H/F Consultant Data Scientist, secteur énergie","H/F Consultant Data Scientist, secteur énergie - Nanterre (92) - Indeed.fr",yele,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data scientist H/F,Data scientist H/F - Saint-Ouen (93) - Indeed.fr,Celio,Celio,483,"3,9","3,7","3,3","3,4","3,6","3,8"
Stagiaire Data Scientist (H/F),Stagiaire Data Scientist (H/F) - Émerainville (77) - Indeed.fr,Ponticelli,PONTICELLI,27,"3,9","3,6","3,4","3,0","3,6","3,7"
Data Scientist H/F,Data Scientist H/F - Paris (75) - Indeed.fr,ITrust,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DATA SCIENTIST,DATA SCIENTIST - Champs-sur-Marne (77) - Indeed.fr,CSTB,CSTB,11,"2,9","3,0","2,6","2,0","2,0","2,7"
Data Scientist,Data Scientist - Paris (75) - Indeed.fr,Shapr,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lead Data Scientist - Commerce - Paris,Lead Data Scientist - Commerce - Paris - Paris (75) - Indeed.fr,Twenty Recruitment Group,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Engineer - Startup qui bouge !,Data Engineer - Startup qui bouge ! - Paris (75) - Indeed.fr,Easy Partner,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DATA SCIENTIST F/H,DATA SCIENTIST F/H - Champs-sur-Marne (77) - Indeed.fr,CSTB,CSTB,11,"2,9","3,0","2,6","2,0","2,0","2,7"
Stage 6 mois - Data scientist H/F - Paris 13ème,Stage 6 mois - Data scientist H/F - Paris 13ème - Paris (75) - Indeed.fr,Natixis,Natixis,357,"3,9","3,9","3,8","3,4","3,6","3,7"
Data Scientist – Paris (75)-(H/F),Data Scientist – Paris (75)-(H/F) - Paris (75) - Indeed.fr,Crédit Du Nord,Groupe Crédit du Nord,125,"3,8","3,8","3,7","3,4","3,3","3,5"
Datascientist,Datascientist - Val-de-Marne - Indeed.fr,HIGHTEAM,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chef de projets tarification et performance des ventes (H/F),Chef de projets tarification et performance des ventes (H/F) - Paris (75) - Indeed.fr,Natixis,Natixis,357,"3,9","3,9","3,8","3,4","3,6","3,7"
STAGE DATA SCIENTIST (H/F),STAGE DATA SCIENTIST (H/F) - Paris (75) - Indeed.fr,Natixis,Natixis,357,"3,9","3,9","3,8","3,4","3,6","3,7"
CCIAT Arcueil // DATA SCIENTIST,CCIAT Arcueil // DATA SCIENTIST - 94114 Arcueil - Indeed.fr,Direction des ressources humaines - Recruteur défense (BNE),Ministère de la Défense,399,"4,1","3,6","3,6","4,0","3,7","3,9"
Stage Data Scientist Mine Digitale : Analyse de procédés industriels H/F,Stage Data Scientist Mine Digitale : Analyse de procédés industriels H/F - La Défense (92) - Indeed.fr,Orano,Orano,676,"4,0","3,9","3,9","3,4","3,5","3,8"
Data Engineer (stage),Data Engineer (stage) - Paris (75) - Indeed.fr,Kayrros,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist (Internship),Data Scientist (Internship) - Paris (75) - Indeed.fr,Teads,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Stage Data Scientist - NLP,Stage Data Scientist - NLP - 75009 Paris 9e - Indeed.fr,Numberly,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Stage Juillet 2019 - Business Intelligence & Data Analyst - Retail/Tech,Stage Juillet 2019 - Business Intelligence & Data Analyst - Retail/Tech - Paris (75) - Indeed.fr,L'AgenceRP,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Engineer Junior (H/F) - Stage Paris,Data Engineer Junior (H/F) - Stage Paris - Paris (75) - Indeed.fr,Kapten (ex-Chauffeur Privé),,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data scientist,Data scientist - La Défense (92) - Indeed.fr,Antares,Antares,69,"4,0","3,6","3,5","3,4","3,5","3,5"
Data Scientist Fidélisation & Animation Clients F/H,Data Scientist Fidélisation & Animation Clients F/H - Ivry-sur-Seine (94) - Indeed.fr,Fnac,Fnac,452,"4,0","3,8","3,5","3,2","3,6","3,9"
Développeur Back end Java SQL Sénior- Moteur de logiciel d'analyse - Client final - H/F,Développeur Back end Java SQL Sénior- Moteur de logiciel d'analyse - Client final - H/F - Paris (75) - Indeed.fr,L2C,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ingénieur informatique DevOps H/F,ingénieur informatique DevOps H/F - Paris (75) - Indeed.fr,Uniware,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ninja Marketing & Client,Ninja Marketing & Client - 92400 Courbevoie - Indeed.fr,Visiblee,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Business Developer @Data,Business Developer @Data - Paris (75) - Indeed.fr,La Relève,La Relève,3,"4,7","4,0","4,5","4,0","4,0","4,0"
Data Scientist Fidélisation & Animation Clients F/H,Data Scientist Fidélisation & Animation Clients F/H - Ivry-sur-Seine (94) - Indeed.fr,Fnac-Darty,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Analyst (H/F),Data Analyst (H/F) - Boulogne-Billancourt (92) - Indeed.fr,Renault,Renault,3,"4,0","3,9","3,7","3,5","3,6","3,8"
Data Analyst Programmatique,Data Analyst Programmatique - 75009 Paris 9e - Indeed.fr,Numberly,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Analyst Intern,Data Analyst Intern - Paris (75) - Indeed.fr,Dashlane,Dashlane,2,"3,5","4,0","4,0","4,0","2,5","3,0"
Data Analyst (H/F),Data Analyst (H/F) - Paris (75) - Indeed.fr,MFG Labs,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Miner/ Data Scientist H/F,Data Miner/ Data Scientist H/F - 75012 Paris 12e - Indeed.fr,AgircArrco,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist,Data Scientist - Paris (75) - Indeed.fr,Drivy,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist,Data Scientist - Paris 13e (75) - Indeed.fr,Vekia,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist,Data Scientist - 75009 Paris 9e - Indeed.fr,Numberly,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RTB Data Scientist Intern,RTB Data Scientist Intern - 75009 Paris 9e - Indeed.fr,Numberly,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ingénieur informatique logicielData Science Grande école HF,ingénieur informatique logicielData Science Grande école HF - Paris (75) - Indeed.fr,FED IT,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur logiciel,Ingénieur logiciel - Paris (75) - Indeed.fr,FED FINANCE,Fed Finance,5,"3,2","3,5","3,5","3,0","3,0","3,5"
Product Owner / Coach agile H/F,Product Owner / Coach agile H/F - 78114 Magny-les-Hameaux - Indeed.fr,Safran,Safran,1,"4,0","4,0","3,9","3,6","3,6","3,8"
Data Scientist,Data Scientist - Paris (75) - Indeed.fr,Digital Source,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Ingénieur F/H,Data Ingénieur F/H - Paris (75) - Indeed.fr,Zenika,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist Senior (connaissance client) H/F,Data Scientist Senior (connaissance client) H/F - 92649 Boulogne-Billancourt - Indeed.fr,Solocal Group,Solocal Group,39,"3,4","3,5","3,7","2,6","2,8","3,1"
Data Scientist – Paris (75)-(H/F),Data Scientist – Paris (75)-(H/F) - Paris (75) - Indeed.fr,Crédit Du Nord,Groupe Crédit du Nord,125,"3,8","3,8","3,7","3,4","3,3","3,5"
Data Scientist H/F,Data Scientist H/F - Paris (75) - Indeed.fr,BPCE SA,Groupe Bpce,43,"3,7","3,8","3,5","3,3","3,1","3,3"
"Data Scientist, strategy consultant (H/F)","Data Scientist, strategy consultant (H/F) - Paris (75) - Indeed.fr",Ekimetrics,Ekimetrics,2,"2,5","2,5","3,0","3,5","3,0","4,0"
Emerton Data - Double track Strategy Consultant & Data Scientist,Emerton Data - Double track Strategy Consultant & Data Scientist - Paris (75) - Indeed.fr,Emerton,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist [CDI],Data Scientist [CDI] - Paris (75) - Indeed.fr,Cardiologs,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist - Ads (M/F),Data Scientist - Ads (M/F) - Paris (75) - Indeed.fr,Voodoo,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data scientist F/H,Data scientist F/H - Paris 1er (75) - Indeed.fr,DATATORII,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Social Data Analyst,Social Data Analyst - Paris (75) - Indeed.fr,FunFacts,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Stage Juillet 2019 - Business Intelligence & Data Analyst - Retail/Tech,Stage Juillet 2019 - Business Intelligence & Data Analyst - Retail/Tech - Paris (75) - Indeed.fr,L'AgenceRP,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist – Paris (75)-(H/F),Data Scientist – Paris (75)-(H/F) - Paris (75) - Indeed.fr,Crédit Du Nord,Groupe Crédit du Nord,125,"3,8","3,8","3,7","3,4","3,3","3,5"
"Consultant(e) Stratégie Digitale, Data & IA H/F","Consultant(e) Stratégie Digitale, Data & IA H/F - Hauts-de-Seine - Indeed.fr",Capgemini,Capgemini,6,"3,8","3,7","3,3","3,6","3,3","3,6"
CDI - Senior Data Scientist H/F,CDI - Senior Data Scientist H/F - Paris - Indeed.fr,General Electric,GE Corporate,6,"4,1","3,9","3,9","3,5","3,6","3,9"
Data Scientist (H/F),Data Scientist (H/F) - Paris (75) - Indeed.fr,MFG Labs,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CDI Data Scientist,CDI Data Scientist - 92130 Issy-les-Moulineaux - Indeed.fr,Groupe CANAL+,Groupe Canal +,4,"3,5","3,3","4,0","4,0","2,7","2,5"
Data & clinical research scientist,Data & clinical research scientist - Paris (75) - Indeed.fr,Paris (75),,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Consultant Data Scientist H/F,Consultant Data Scientist H/F - Courbevoie (92) - Indeed.fr,Eversa,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist,Data Scientist - Paris (75) - Indeed.fr,Criteo,CRITEO,43,"4,0","3,9","3,9","3,1","2,9","4,0"
CDI Data Scientist H/F,CDI Data Scientist H/F - Rueil-Malmaison (92) - Indeed.fr,Unilever,Unilever,5,"4,2","3,9","4,0","3,7","3,8","4,0"
iOS Developer (H/F) - CDI Paris,iOS Developer (H/F) - CDI Paris - Paris (75) - Indeed.fr,Kapten,KAPTEN,4,"4,0","3,5","3,3","3,8","4,0","4,8"
Data Scientist H/F,Data Scientist H/F - Paris 8e (75) - Indeed.fr,Polyconseil,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Stage Juillet 2019 - Business Intelligence & Data Analyst - Retail/Tech,Stage Juillet 2019 - Business Intelligence & Data Analyst - Retail/Tech - Paris (75) - Indeed.fr,L'AgenceRP,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Architecte BIG DATA F/H,Architecte BIG DATA F/H - Paris 8e (75) - Indeed.fr,BK SEARCH SARL,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Manager de projets - PMO,Manager de projets - PMO - Île-de-France - Indeed.fr,Exolys,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DIGITAL - Data scientist (F/H),DIGITAL - Data scientist (F/H) - Paris (75) - Indeed.fr,Air Liquide,Air Liquide,1,"3,8","3,7","3,7","3,3","3,4","3,6"
APPLIED RESEARCH SCIENTIST – MACHINE LEARNING H/F,APPLIED RESEARCH SCIENTIST – MACHINE LEARNING H/F - Paris (75) - Indeed.fr,Rakuten France,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist senior,Data Scientist senior - Paris (75) - Indeed.fr,MAWENZI PARTNERS,Mawenzi Partners,2,"3,0","3,0","4,0","2,5","3,0","3,0"
Data scientist,Data scientist - Paris (75) - Indeed.fr,Awalee consulting,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Python – Optimisation énergétique / IA & data science,Développeur Python – Optimisation énergétique / IA & data science - Paris - Indeed.fr,In-Team,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Consultant Big Data Kaizen Data – La Défense,Consultant Big Data Kaizen Data – La Défense - La Défense (92) - Indeed.fr,Kaizen Data,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist(e) h/f,Data Scientist(e) h/f - 92150 Suresnes - Indeed.fr,Coheris,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist,Data Scientist - Paris (75) - Indeed.fr,Dentsu Aegis Network,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist (H/F),Data Scientist (H/F) - Paris (75) - Indeed.fr,ASTEK,Astek,13,"3,8","3,8","3,5","3,2","3,2","3,0"
Data Scientist,Data Scientist - Paris (75) - Indeed.fr,CAPFI,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Stage Data Scientist eTrading Forex (H/F),Stage Data Scientist eTrading Forex (H/F) - Paris (75) - Indeed.fr,Natixis,Natixis,357,"3,9","3,9","3,8","3,4","3,6","3,7"
Data Scientist senior,Data Scientist senior - Paris (75) - Indeed.fr,MAWENZI PARTNERS,Mawenzi Partners,2,"3,0","3,0","4,0","2,5","3,0","3,0"
STAGE - Data scientist / Dataviz - H/F,STAGE - Data scientist / Dataviz - H/F - Suresnes (92) - Indeed.fr,AXA,AXA,1,"3,9","3,8","3,6","3,4","3,5","3,7"
Data Scientist,Data Scientist - Paris (75) - Indeed.fr,Digital Source,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Research Scientist - Machine Learning (Paris),Research Scientist - Machine Learning (Paris) - Paris (75) - Indeed.fr,Stuart,Stuart,36,"3,5","3,6","3,1","2,8","3,1","3,2"
Développeur Python / Data science | Objets connectés (IoT) – E Santé,Développeur Python / Data science | Objets connectés (IoT) – E Santé - Paris - Indeed.fr,In-Team,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Consultant Data Scientist - Applied Intelligence (H/F),Consultant Data Scientist - Applied Intelligence (H/F) - Paris (75) - Indeed.fr,Accenture,Accenture,15,"4,0","3,7","3,7","3,8","3,6","3,9"
Data-Scientist,Data-Scientist - Paris (75) - Indeed.fr,DEEPKI,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist spécialisé Machine Learning / Leader entertainment / Multiprojet / 40-55k,Data Scientist spécialisé Machine Learning / Leader entertainment / Multiprojet / 40-55k - Paris - Indeed.fr,In-Team,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DATA SCIENTIST CONFIRME - F/H,DATA SCIENTIST CONFIRME - F/H - 92100 Boulogne-Billancourt - Indeed.fr,Ingeniance,INGENIANCE,18,"3,7","3,9","3,8","3,7","3,4","4,0"
DATA SCIENTIST,DATA SCIENTIST - Paris (75) - Indeed.fr,Nextedia,Nextedia,5,"3,6","3,0","2,8","3,4","3,2","3,4"
Data Scientist,Data Scientist - Paris (75) - Indeed.fr,Natexo,NATEXO,7,"3,1","2,6","3,0","3,3","2,9","3,0"
Chef de projet Big Data,Chef de projet Big Data - Paris 8e (75) - Indeed.fr,OPPCHAIN PARIS,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist senior,Data Scientist senior - Paris (75) - Indeed.fr,MAWENZI PARTNERS,Mawenzi Partners,2,"3,0","3,0","4,0","2,5","3,0","3,0"
Lead Data Scientist (H/F) - CDI Paris,Lead Data Scientist (H/F) - CDI Paris - Paris (75) - Indeed.fr,Kapten,KAPTEN,4,"4,0","3,5","3,3","3,8","4,0","4,8"
Ingénieur Python et Big Data & Développeur Back-end,Ingénieur Python et Big Data & Développeur Back-end - 75019 Paris 19e - Indeed.fr,Onogone,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
APPLIED RESEARCH SCIENTIST – MACHINE LEARNING F/H,APPLIED RESEARCH SCIENTIST – MACHINE LEARNING F/H - Paris 2e (75) - Indeed.fr,Rakuten-France,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
HRIS Data Scientist,HRIS Data Scientist - Paris (75) - Indeed.fr,TechnipFMC,TechnipFMC,1,"4,0","3,9","3,9","3,4","3,6","3,8"
Data Scientist,Data Scientist - Paris (75) - Indeed.fr,Presans,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist H/F,Data Scientist H/F - Paris (75) - Indeed.fr,Groupe Pierre & Vacances - Center Parcs,Groupe Pierre & Vacances - Center Parcs,58,"4,0","3,7","3,3","3,4","3,5","3,7"
Data Scientist H/F,Data Scientist H/F - Paris (75) - Indeed.fr,Center Parcs Europe,Center Parcs,295,"3,5","3,4","3,2","3,1","2,9","3,3"
Chef de Projets Data,Chef de Projets Data - Paris (75) - Indeed.fr,L'AgenceRP,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist H/F,Data Scientist H/F - Paris (75) - Indeed.fr,Sophia Engineering,SOPHIA ENGINEERING,6,"4,3","4,2","3,7","4,0","4,2","4,5"
Data Scientist H/F,Data Scientist H/F - Paris (75) - Indeed.fr,Crédit Agricole,Crédit Agricole,1,"3,9","3,8","3,8","3,6","3,5","3,7"
Data Scientist H/F,Data Scientist H/F - Paris (75) - Indeed.fr,Avisia,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senior Data Scientist - Machine Learning / NLP,Senior Data Scientist - Machine Learning / NLP - Paris (75) - Indeed.fr,Algolia,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Engineer (H/F),Data Engineer (H/F) - Paris (75) - Indeed.fr,AgoraPulse,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Big Data Engineer (H/F),Big Data Engineer (H/F) - Paris (75) - Indeed.fr,Grupo Norconsulting SL,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist H/F,Data Scientist H/F - Paris (75) - Indeed.fr,KONEKT,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Engineer IA/NLP confirmé/e,Data Engineer IA/NLP confirmé/e - Paris (75) - Indeed.fr,HYPERLEX,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist H/F,Data Scientist H/F - Paris (75) - Indeed.fr,KONEKT,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur DATA – Conseil,Ingénieur DATA – Conseil - Paris (75) - Indeed.fr,BK Search,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist Polish speaking,Data Scientist Polish speaking - Paris (75) - Indeed.fr,Shift Technology,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist Senior,Data Scientist Senior - Paris (75) - Indeed.fr,IPANEMA CONSULTING,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist,Data Scientist - Paris (75) - Indeed.fr,C3,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Research Scientist (AI),Research Scientist (AI) - Paris (75) - Indeed.fr,Facebook,Facebook,431,"4,2","4,0","3,9","3,6","3,6","4,1"
Quantum Computing Research Scientist,Quantum Computing Research Scientist - Palaiseau (91) - Indeed.fr,Total,Total,1,"3,9","3,7","3,6","3,4","3,5","3,6"
Data Scientist F/H,Data Scientist F/H - Paris 16e (75) - Indeed.fr,EQUANCY,Equancy,4,"3,8","4,3","3,0","3,0","3,0","3,0"
Data Scientist dans l'une de nos 1200 startups [CDI],Data Scientist dans l'une de nos 1200 startups [CDI] - Paris (75) - Indeed.fr,Azerty Jobs,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist spé Machine Learning /Leader entertainment /Multiprojet,Data Scientist spé Machine Learning /Leader entertainment /Multiprojet - 75011 Paris 11e - Indeed.fr,Inteam - Recrutement digital,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chercheur en Machine Learning H/F [CDI],Chercheur en Machine Learning H/F [CDI] - Levallois-Perret (92) - Indeed.fr,Adoc Talent Management,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Head of Data Analytics H/F,Head of Data Analytics H/F - Paris (75) - Indeed.fr,Leasecom,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Android Developer (H/F) - CDI Paris #Kotlin,Android Developer (H/F) - CDI Paris #Kotlin - Paris (75) - Indeed.fr,Kapten,KAPTEN,4,"4,0","3,5","3,3","3,8","4,0","4,8"
Data Engineer (H/F),Data Engineer (H/F) - Paris (75) - Indeed.fr,NATIXIS,Groupe Bpce,43,"3,7","3,8","3,5","3,3","3,1","3,3"
Data Scientist / Data Engineer,Data Scientist / Data Engineer - Paris (75) - Indeed.fr,Clustree,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Strategist,Data Strategist - 92230 Gennevilliers - Indeed.fr,Prisma Media SNC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Italian Speaking Data Scientist H/F,Italian Speaking Data Scientist H/F - Paris (75) - Indeed.fr,Shift Technology,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Engineer / Architect (H/F),Data Engineer / Architect (H/F) - Issy-les-Moulineaux (92) - Indeed.fr,L'AgenceRP,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018-5574 - Data engineer H/F Montreuil,2018-5574 - Data engineer H/F Montreuil - 75020 Paris 20e - Indeed.fr,DSI Pôle Emploi,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
